,0,1,2
TCGA-MI-A75H-01A-11D-A32G-10,5317,[208],"[5068, 1538]"
TCGA-MI-A75I-01A-11D-A32G-10,5318,[4],"[5068, 1538]"
TCGA-NI-A4U2-01A-11D-A28X-10,5319,[80],"[5068, 1538]"
TCGA-NI-A8LF-01A-11D-A35Z-10,5320,[0],"[5068, 1538]"
TCGA-O8-A75V-01A-11D-A32G-10,5321,[132],"[5068, 1538]"
TCGA-QA-A7B7-01A-11D-A32G-10,5322,[112],"[5068, 1538]"
TCGA-RC-A6M3-01A-11D-A32G-10,5323,[236],"[5068, 1538]"
TCGA-RC-A6M4-01A-11D-A32G-10,5324,[148],"[5068, 1538]"
TCGA-RC-A6M6-01A-11D-A32G-10,5325,[0],"[5068, 1538]"
TCGA-RC-A7S9-01A-11D-A33Q-10,5326,[128],"[5068, 1538]"
TCGA-RC-A7SB-01A-21D-A34Z-10,5327,[80],"[5068, 1538]"
TCGA-RC-A7SF-01A-11D-A34Z-10,5328,[180],"[5068, 1538]"
TCGA-RC-A7SH-01A-11D-A382-10,5329,[113],"[5068, 1538]"
TCGA-RC-A7SK-01A-11D-A34Z-10,5330,[208],"[5068, 1547]"
TCGA-RG-A7D4-01A-12D-A33Q-10,5331,[48],"[5068, 1538]"
TCGA-UB-A7MA-01A-11D-A33Q-10,5332,[136],"[5068, 1538]"
TCGA-UB-A7MB-01A-11D-A33Q-10,5333,[0],"[5068, 1538]"
TCGA-UB-A7MC-01A-11D-A33Q-10,5334,[112],"[5068, 1538]"
TCGA-UB-A7MD-01A-12D-A34Z-10,5335,[192],"[5068, 1538]"
TCGA-UB-A7ME-01A-11D-A33K-10,5336,[20],"[5068, 1538]"
TCGA-UB-A7MF-01A-11D-A33K-10,5337,[244],"[5068, 1538]"
TCGA-UB-AA0U-01A-11D-A382-10,5338,[100],"[5068, 1538]"
TCGA-UB-AA0V-01A-11D-A382-10,5339,[176],"[5068, 1538]"
TCGA-WJ-A86L-01A-12D-A45V-10,5340,[0],"[5068, 1538]"
TCGA-WQ-A9G7-01A-11D-A36X-10,5341,[4],"[5068, 1553]"
TCGA-WQ-AB4B-01A-11D-A40P-10,5342,[116],"[5068, 1538]"
TCGA-WX-AA44-01A-11D-A38X-10,5343,[244],"[5068, 1538]"
TCGA-WX-AA46-01A-11D-A38X-10,5344,[0],"[5068, 1538]"
TCGA-WX-AA47-01A-11D-A38X-10,5345,[212],"[5068, 1538]"
TCGA-XR-A8TC-01A-11D-A35Z-10,5346,[4],"[5068, 1538]"
TCGA-XR-A8TD-01A-12D-A38X-10,5347,[176],"[5068, 1538]"
TCGA-XR-A8TE-01A-11D-A35Z-10,5348,[84],"[5068, 1553]"
TCGA-XR-A8TF-01A-11D-A35Z-10,5349,[68],"[5068, 1538]"
TCGA-XR-A8TG-01A-11D-A35Z-10,5350,[64],"[5068, 1538]"
TCGA-YA-A8S7-01A-11D-A36X-10,5351,[16],"[5068, 1538]"
TCGA-ZP-A9CV-01A-11D-A382-10,5352,[16],"[5068, 1538]"
TCGA-ZP-A9CY-01A-11D-A382-10,5353,[128],"[5068, 1538]"
TCGA-ZP-A9CZ-01A-11D-A382-10,5354,[81],"[5068, 1538]"
TCGA-ZP-A9D1-01A-11D-A382-10,5355,[112],"[5068, 1547]"
TCGA-ZP-A9D2-01A-11D-A382-10,5356,[208],"[5068, 1538]"
TCGA-ZP-A9D4-01A-11D-A36X-10,5357,[0],"[5068, 1538]"
TCGA-ZS-A9CD-01A-11D-A36X-10,5358,[0],"[5068, 1538]"
TCGA-ZS-A9CE-01A-11D-A36X-10,5359,[128],"[5068, 1538]"
TCGA-ZS-A9CF-01A-11D-A382-10,5360,[224],"[5068, 1538]"
TCGA-ZS-A9CG-01A-11D-A36X-10,5361,[208],"[5068, 1538]"
TCGA-05-4244-01A-01D-1105-08,5362,[192],"[5363, 1549]"
TCGA-05-4249-01A-01D-1105-08,5364,[0],"[5363, 1549]"
TCGA-05-4250-01A-01D-1105-08,5365,[128],"[5363, 1549]"
TCGA-05-4382-01A-01D-1931-08,5366,[0],"[5363, 1549]"
TCGA-05-4384-01A-01D-1753-08,5367,[192],"[5363, 1549]"
TCGA-05-4390-01A-02D-1753-08,5368,[128],"[5363, 1549]"
TCGA-05-4402-01A-01D-1265-08,5369,[244],"[5363, 1607]"
TCGA-05-4405-01A-21D-1855-08,5370,[0],"[5363, 1549]"
TCGA-05-4410-01A-21D-1855-08,5371,[64],"[5363, 1549]"
TCGA-05-4415-01A-22D-1855-08,5372,[64],"[5363, 1549]"
TCGA-05-4417-01A-22D-1855-08,5373,[0],"[5363, 1549]"
TCGA-05-4422-01A-01D-1265-08,5374,[32],"[5363, 1607]"
TCGA-05-4425-01A-01D-1753-08,5375,[200],"[5363, 1563]"
TCGA-05-4426-01A-01D-1265-08,5376,[20],"[5363, 1538]"
TCGA-05-4427-01A-21D-1855-08,5377,[0],"[5363, 1549]"
TCGA-05-4430-01A-02D-1265-08,5378,[64],"[5363, 1549]"
TCGA-05-4432-01A-01D-1265-08,5379,[0],"[5363, 1549]"
TCGA-05-4433-01A-22D-1855-08,5380,[36],"[5363, 1538]"
TCGA-05-4434-01A-01D-1265-08,5381,[16],"[5363, 1538]"
TCGA-05-5425-01A-02D-1625-08,5382,[0],"[5363, 1549]"
TCGA-05-5715-01A-01D-1625-08,5383,[180],"[5363, 1607]"
TCGA-17-Z001-01A-01W-0746-08,5384,[16],"[5363, 1549]"
TCGA-17-Z005-01A-01W-0746-08,5385,[0],"[5363, 1549]"
TCGA-17-Z007-01A-01W-0746-08,5386,[4],"[5363, 1538]"
TCGA-17-Z009-01A-01W-0746-08,5387,[128],"[5363, 1549]"
TCGA-17-Z010-01A-01W-0746-08,5388,[128],"[5363, 1549]"
TCGA-17-Z011-01A-01W-0746-08,5389,[176],"[5363, 1549]"
TCGA-17-Z013-01A-01W-0746-08,5390,[208],"[5363, 1549]"
TCGA-17-Z014-01A-01W-0746-08,5391,[0],"[5363, 1549]"
TCGA-17-Z015-01A-01W-0746-08,5392,[0],"[5363, 1549]"
TCGA-17-Z016-01A-01W-0746-08,5393,[0],"[5363, 1549]"
TCGA-17-Z017-01A-01W-0746-08,5394,[80],"[5363, 1549]"
TCGA-17-Z018-01A-01W-0746-08,5395,[0],"[5363, 1549]"
TCGA-17-Z022-01A-01W-0746-08,5396,[0],"[5363, 1549]"
TCGA-17-Z023-01A-01W-0746-08,5397,[0],"[5363, 1549]"
TCGA-17-Z025-01A-01W-0746-08,5398,[0],"[5363, 1549]"
TCGA-17-Z028-01A-01W-0746-08,5399,[64],"[5363, 1549]"
TCGA-17-Z031-01A-01W-0746-08,5400,[0],"[5363, 1549]"
TCGA-17-Z032-01A-01W-0746-08,5401,[40],"[5363, 1538]"
TCGA-17-Z037-01A-01W-0746-08,5402,[48],"[5363, 1538]"
TCGA-17-Z042-01A-01W-0746-08,5403,[0],"[5363, 1549]"
TCGA-17-Z045-01A-01W-0746-08,5404,[0],"[5363, 1549]"
TCGA-17-Z047-01A-01W-0747-08,5405,[200],"[5363, 1538]"
TCGA-17-Z048-01A-01W-0746-08,5406,[16],"[5363, 1538]"
TCGA-17-Z049-01A-01W-0746-08,5407,[0],"[5363, 1549]"
TCGA-17-Z051-01A-01W-0747-08,5408,[0],"[5363, 1549]"
TCGA-17-Z053-01A-01W-0747-08,5409,[192],"[5363, 1549]"
TCGA-17-Z056-01A-01W-0747-08,5410,[0],"[5363, 1549]"
TCGA-17-Z058-01A-01W-0747-08,5411,[96],"[5363, 1549]"
TCGA-17-Z060-01A-01W-0747-08,5412,[0],"[5363, 1549]"
TCGA-17-Z062-01A-01W-0747-08,5413,[64],"[5363, 1549]"
TCGA-35-4123-01A-01D-1105-08,5414,[128],"[5363, 1549]"
TCGA-35-5375-01A-01D-1625-08,5415,[64],"[5363, 1549]"
TCGA-38-4625-01A-01D-1553-08,5416,[0],"[5363, 1549]"
TCGA-38-4626-01A-01D-1553-08,5417,[0],"[5363, 1549]"
TCGA-38-4631-01A-01D-1753-08,5418,[0],"[5363, 1549]"
TCGA-38-4632-01A-01D-1753-08,5419,[64],"[5363, 1549]"
TCGA-38-6178-01A-11D-1753-08,5420,[64],"[5363, 1538]"
TCGA-44-2655-01A-01D-1553-08,5421,[0],"[5363, 1549]"
TCGA-44-2656-01A-41D-A27T-08,5422,[0],"[5363, 1549]"
TCGA-44-2662-01A-01D-A271-08,5423,[4],"[5363, 1607]"
TCGA-44-2665-01A-01D-A271-08,5424,[100],"[5363, 1538]"
TCGA-44-2666-01A-41D-A27T-08,5425,[28],"[5363, 1547]"
TCGA-44-2668-01A-01D-A271-08,5426,[128],"[5363, 1549]"
TCGA-44-3396-01A-01D-1553-08,5427,[192],"[5363, 1607]"
TCGA-44-3917-01A-01D-A271-08,5428,[64],"[5363, 1549]"
TCGA-44-3918-01A-01D-A271-08,5429,[0],"[5363, 1549]"
TCGA-44-3919-01A-02D-1458-08,5430,[116],"[5363, 1607]"
TCGA-44-5643-01A-01D-1625-08,5431,[64],"[5363, 1538]"
TCGA-44-5644-01A-21D-2036-08,5432,[0],"[5363, 1549]"
TCGA-44-6144-01A-11D-1753-08,5433,[208],"[5363, 1549]"
TCGA-44-6145-01A-11D-1753-08,5434,[0],"[5363, 1549]"
TCGA-44-6146-01A-31D-A27T-08,5435,[129],"[5363, 1538]"
TCGA-44-6774-01A-21D-1855-08,5436,[64],"[5363, 1549]"
TCGA-44-6776-01A-11D-1855-08,5437,[0],"[5363, 1549]"
TCGA-44-6778-01A-11D-1855-08,5438,[0],"[5363, 1549]"
TCGA-44-7659-01A-11D-2063-08,5439,[144],"[5363, 1549]"
TCGA-44-7660-01A-11D-2063-08,5440,[16],"[5363, 1549]"
TCGA-44-7662-01A-11D-2063-08,5441,[0],"[5363, 1549]"
TCGA-44-7667-01A-31D-2063-08,5442,[0],"[5363, 1549]"
TCGA-44-7669-01A-21D-2063-08,5443,[0],"[5363, 1549]"
TCGA-44-7670-01A-11D-2063-08,5444,[0],"[5363, 1549]"
TCGA-44-7671-01A-11D-2063-08,5445,[0],"[5363, 1549]"
TCGA-44-7672-01A-11D-2063-08,5446,[128],"[5363, 1549]"
TCGA-44-8119-01A-11D-2238-08,5447,[0],"[5363, 1549]"
TCGA-44-A479-01A-31D-A24D-08,5448,[0],"[5363, 1549]"
TCGA-44-A47B-01A-11D-A24D-08,5449,[136],"[5363, 1538]"
TCGA-44-A4SS-01A-11D-A24P-08,5450,[0],"[5363, 1549]"
TCGA-44-A4SU-01A-11D-A24P-08,5451,[0],"[5363, 1549]"
TCGA-49-4487-01A-21D-1855-08,5452,[192],"[5363, 1549]"
TCGA-49-4490-01A-21D-1855-08,5453,[208],"[5363, 1538]"
TCGA-49-4494-01A-01D-1265-08,5454,[0],"[5363, 1549]"
TCGA-49-4501-01A-01D-1265-08,5455,[24],"[5363, 1538]"
TCGA-49-4505-01A-01D-1931-08,5456,[192],"[5363, 1549]"
TCGA-49-4506-01A-01D-1265-08,5457,[0],"[5363, 1549]"
TCGA-49-4507-01A-01D-1265-08,5458,[128],"[5363, 1549]"
TCGA-49-6744-01A-11D-1855-08,5459,[128],"[5363, 1549]"
TCGA-49-6745-01A-11D-1855-08,5460,[208],"[5363, 1607]"
TCGA-49-6767-01A-11D-1855-08,5461,[80],"[5363, 1549]"
TCGA-49-AAQV-01A-11D-A397-08,5462,[88],"[5363, 1607]"
TCGA-49-AAR0-01A-21D-A397-08,5463,[128],"[5363, 1549]"
TCGA-49-AAR2-01A-11D-A397-08,5464,[0],"[5363, 1549]"
TCGA-49-AAR3-01A-11D-A410-08,5465,[4],"[5363, 1549]"
TCGA-49-AAR4-01A-12D-A410-08,5466,[0],"[5363, 1549]"
TCGA-49-AAR9-01A-21D-A410-08,5467,[0],"[5363, 1549]"
TCGA-49-AARE-01A-11D-A410-08,5468,[0],"[5363, 1549]"
TCGA-49-AARO-01A-12D-A410-08,5469,[0],"[5363, 1549]"
TCGA-49-AARQ-01A-11D-A410-08,5470,[128],"[5363, 1549]"
TCGA-50-5044-01A-21D-1855-08,5471,[164],"[5363, 1607]"
TCGA-50-5045-01A-01D-1625-08,5472,[64],"[5363, 1549]"
TCGA-50-5049-01A-01D-1625-08,5473,[64],"[5363, 1549]"
TCGA-50-5066-01A-01D-1625-08,5474,[128],"[5363, 1549]"
TCGA-50-5072-01A-21D-1855-08,5475,[64],"[5363, 1549]"
TCGA-50-5931-01A-11D-1753-08,5476,[0],"[5363, 1549]"
TCGA-50-5933-01A-11D-1753-08,5477,[0],"[5363, 1549]"
TCGA-50-5935-01A-11D-1753-08,5478,[72],"[5363, 1607]"
TCGA-50-5936-01A-11D-1625-08,5479,[132],"[5363, 1607]"
TCGA-50-5939-01A-11D-1625-08,5480,[96],"[5363, 1538]"
TCGA-50-5941-01A-11D-1753-08,5481,[0],"[5363, 1549]"
TCGA-50-5944-01A-11D-1753-08,5482,[88],"[5363, 1538]"
TCGA-50-6590-01A-12D-1855-08,5483,[128],"[5363, 1549]"
TCGA-50-6593-01A-11D-1753-08,5484,[0],"[5363, 1549]"
TCGA-50-6594-01A-11D-1753-08,5485,[64],"[5363, 1549]"
TCGA-50-7109-01A-11D-2036-08,5486,[0],"[5363, 1549]"
TCGA-50-8460-01A-11D-2323-08,5487,[200],"[5363, 1547]"
TCGA-53-7624-01A-11D-2063-08,5488,[0],"[5363, 1549]"
TCGA-53-7813-01A-11D-2167-08,5489,[160],"[5363, 1549]"
TCGA-55-1592-01A-01D-0969-08,5490,[192],"[5363, 1549]"
TCGA-55-1595-01A-01D-0969-08,5491,[0],"[5363, 1549]"
TCGA-55-5899-01A-11D-1625-08,5492,[128],"[5363, 1549]"
TCGA-55-6543-01A-11D-1753-08,5493,[164],"[5363, 1538]"
TCGA-55-6712-01A-11D-1855-08,5494,[64],"[5363, 1607]"
TCGA-55-6968-01A-11D-1945-08,5495,[64],"[5363, 1607]"
TCGA-55-6970-01A-11D-1945-08,5496,[0],"[5363, 1549]"
TCGA-55-6975-01A-11D-1945-08,5497,[64],"[5363, 1549]"
TCGA-55-6985-01A-11D-1945-08,5498,[0],"[5363, 1549]"
TCGA-55-7227-01A-11D-2036-08,5499,[196],"[5363, 1549]"
TCGA-55-7284-01B-11D-2238-08,5500,[10],"[5363, 1538]"
TCGA-55-7570-01A-11D-2036-08,5501,[0],"[5363, 1549]"
TCGA-55-7574-01A-11D-2036-08,5502,[96],"[5363, 1607]"
TCGA-55-7576-01A-11D-2063-08,5503,[192],"[5363, 1549]"
TCGA-55-7725-01A-11D-2167-08,5504,[16],"[5363, 1549]"
TCGA-55-7726-01A-11D-2167-08,5505,[0],"[5363, 1607]"
TCGA-55-7815-01A-11D-2167-08,5506,[0],"[5363, 1549]"
TCGA-55-7907-01A-11D-2167-08,5507,[0],"[5363, 1549]"
TCGA-55-7910-01A-11D-2167-08,5508,[128],"[5363, 1549]"
TCGA-55-7911-01A-11D-2167-08,5509,[64],"[5363, 1549]"
TCGA-55-7913-01B-11D-2238-08,5510,[80],"[5363, 1549]"
TCGA-55-7994-01A-11D-2184-08,5511,[0],"[5363, 1549]"
TCGA-55-7995-01A-11D-2184-08,5512,[128],"[5363, 1549]"
TCGA-55-8087-01A-11D-2238-08,5513,[136],"[5363, 1538]"
TCGA-55-8089-01A-11D-2238-08,5514,[0],"[5363, 1549]"
TCGA-55-8091-01A-11D-2238-08,5515,[64],"[5363, 1538]"
TCGA-55-8096-01A-11D-2238-08,5516,[0],"[5363, 1549]"
TCGA-55-8203-01A-11D-2238-08,5517,[0],"[5363, 1549]"
TCGA-55-8204-01A-11D-2238-08,5518,[128],"[5363, 1607]"
TCGA-55-8206-01A-11D-2238-08,5519,[32],"[5363, 1538]"
TCGA-55-8207-01A-11D-2238-08,5520,[128],"[5363, 1549]"
TCGA-55-8208-01A-11D-2238-08,5521,[0],"[5363, 1607]"
TCGA-55-8299-01A-11D-2284-08,5522,[0],"[5363, 1549]"
TCGA-55-8301-01A-11D-2284-08,5523,[224],"[5363, 1549]"
TCGA-55-8302-01A-11D-2323-08,5524,[0],"[5363, 1549]"
TCGA-55-8505-01A-11D-2393-08,5525,[96],"[5363, 1538]"
TCGA-55-8507-01A-11D-2393-08,5526,[0],"[5363, 1549]"
TCGA-55-8508-01A-11D-2393-08,5527,[0],"[5363, 1549]"
TCGA-55-8510-01A-11D-2393-08,5528,[0],"[5363, 1549]"
TCGA-55-8511-01A-11D-2393-08,5529,[0],"[5363, 1549]"
TCGA-55-8514-01A-11D-2393-08,5530,[16],"[5363, 1549]"
TCGA-55-8614-01A-11D-2393-08,5531,[64],"[5363, 1538]"
TCGA-55-8616-01A-11D-2393-08,5532,[0],"[5363, 1549]"
TCGA-55-8619-01A-11D-2393-08,5533,[184],"[5363, 1563]"
TCGA-55-8620-01A-11D-2393-08,5534,[0],"[5363, 1549]"
TCGA-55-A48X-01A-11D-A24D-08,5535,[0],"[5363, 1549]"
TCGA-55-A48Y-01A-11D-A24D-08,5536,[16],"[5363, 1607]"
TCGA-55-A48Z-01A-12D-A24P-08,5537,[128],"[5363, 1538]"
TCGA-55-A490-01A-11D-A24D-08,5538,[0],"[5363, 1549]"
TCGA-55-A491-01A-11D-A24D-08,5539,[0],"[5363, 1549]"
TCGA-55-A492-01A-11D-A24D-08,5540,[0],"[5363, 1549]"
TCGA-55-A493-01A-11D-A24D-08,5541,[128],"[5363, 1549]"
TCGA-55-A494-01A-11D-A24P-08,5542,[0],"[5363, 1549]"
TCGA-55-A4DF-01A-11D-A24D-08,5543,[32],"[5363, 1607]"
TCGA-55-A4DG-01A-11D-A24D-08,5544,[0],"[5363, 1549]"
TCGA-55-A57B-01A-12D-A397-08,5545,[180],"[5363, 1538]"
TCGA-62-8395-01A-11D-2323-08,5546,[120],"[5363, 1538]"
TCGA-62-8397-01A-11D-2323-08,5547,[76],"[5363, 1538]"
TCGA-62-8402-01A-11D-2323-08,5548,[0],"[5363, 1538]"
TCGA-62-A46O-01A-11D-A24D-08,5549,[0],"[5363, 1549]"
TCGA-62-A46P-01A-11D-A24D-08,5550,[128],"[5363, 1549]"
TCGA-62-A46U-01A-11D-A24D-08,5551,[81],"[5363, 1538]"
TCGA-62-A46V-01A-11D-A24D-08,5552,[60],"[5363, 1538]"
TCGA-62-A46Y-01A-11D-A24D-08,5553,[208],"[5363, 1538]"
TCGA-62-A471-01A-12D-A24D-08,5554,[76],"[5363, 1607]"
TCGA-64-1676-01A-01D-0969-08,5555,[64],"[5363, 1549]"
TCGA-64-1679-01A-21D-2063-08,5556,[64],"[5363, 1549]"
TCGA-64-1681-01A-11D-2063-08,5557,[112],"[5363, 1538]"
TCGA-64-5778-01A-01D-1625-08,5558,[0],"[5363, 1549]"
TCGA-64-5781-01A-01D-1625-08,5559,[0],"[5363, 1549]"
TCGA-64-5815-01A-01D-1625-08,5560,[0],"[5363, 1549]"
TCGA-67-3770-01A-01D-0969-08,5561,[128],"[5363, 1549]"
TCGA-67-3772-01A-01W-0928-08,5562,[200],"[5363, 1538]"
TCGA-67-4679-01B-01D-1753-08,5563,[192],"[5363, 1549]"
TCGA-67-6216-01A-11D-1753-08,5564,[108],"[5363, 1538]"
TCGA-69-7760-01A-11D-2167-08,5565,[68],"[5363, 1538]"
TCGA-69-7764-01A-11D-2167-08,5566,[100],"[5363, 1538]"
TCGA-69-7765-01A-11D-2167-08,5567,[0],"[5363, 1549]"
TCGA-69-7974-01A-11D-2184-08,5568,[0],"[5363, 1549]"
TCGA-69-7979-01A-11D-2184-08,5569,[0],"[5363, 1549]"
TCGA-69-7980-01A-11D-2184-08,5570,[0],"[5363, 1549]"
TCGA-69-8253-01A-11D-2284-08,5571,[0],"[5363, 1549]"
TCGA-69-A59K-01A-11D-A25L-08,5572,[0],"[5363, 1549]"
TCGA-73-4662-01A-01D-1265-08,5573,[64],"[5363, 1549]"
TCGA-73-4668-01A-01D-1265-08,5574,[0],"[5363, 1549]"
TCGA-73-4676-01A-01D-1753-08,5575,[16],"[5363, 1538]"
TCGA-73-4677-01A-01D-1265-08,5576,[0],"[5363, 1549]"
TCGA-73-7499-01A-11D-2184-08,5577,[180],"[5363, 1538]"
TCGA-73-A9RS-01A-11D-A410-08,5578,[0],"[5363, 1549]"
TCGA-75-5125-01A-01D-1753-08,5579,[208],"[5363, 1538]"
TCGA-75-5126-01A-01D-1753-08,5580,[0],"[5363, 1549]"
TCGA-75-5146-01A-01D-1625-08,5581,[0],"[5363, 1549]"
TCGA-75-6205-01A-11D-1753-08,5582,[16],"[5363, 1538]"
TCGA-75-6206-01A-11D-1753-08,5583,[32],"[5363, 1549]"
TCGA-75-6207-01A-11D-1753-08,5584,[112],"[5363, 1538]"
TCGA-75-6211-01A-11D-1753-08,5585,[128],"[5363, 1549]"
TCGA-75-6212-01A-11D-1753-08,5586,[136],"[5363, 1547]"
TCGA-75-6214-01A-41D-1945-08,5587,[0],"[5363, 1549]"
TCGA-75-7025-01A-12D-1945-08,5588,[132],"[5363, 1538]"
TCGA-75-7027-01A-11D-1945-08,5589,[0],"[5363, 1549]"
TCGA-75-7031-01A-11D-1945-08,5590,[144],"[5363, 1549]"
TCGA-78-7145-01A-11D-2036-08,5591,[0],"[5363, 1549]"
TCGA-78-7149-01A-11D-2036-08,5592,[40],"[5363, 1607]"
TCGA-78-7153-01A-11D-2036-08,5593,[68],"[5363, 1538]"
TCGA-78-7154-01A-11D-2036-08,5594,[144],"[5363, 1607]"
TCGA-78-7155-01A-11D-2036-08,5595,[0],"[5363, 1549]"
TCGA-78-7220-01A-11D-2036-08,5596,[0],"[5363, 1549]"
TCGA-78-7537-01A-11D-2063-08,5597,[132],"[5363, 1549]"
TCGA-78-7539-01A-11D-2063-08,5598,[0],"[5363, 1607]"
TCGA-78-8640-01A-11D-2393-08,5599,[64],"[5363, 1549]"
TCGA-78-8662-01A-11D-2393-08,5600,[0],"[5363, 1549]"
TCGA-80-5607-01A-31D-1945-08,5601,[192],"[5363, 1607]"
TCGA-86-6851-01A-11D-1945-08,5602,[0],"[5363, 1549]"
TCGA-86-7953-01A-11D-2184-08,5603,[32],"[5363, 1538]"
TCGA-86-7955-01A-11D-2184-08,5604,[128],"[5363, 1549]"
TCGA-86-8054-01A-11D-2238-08,5605,[0],"[5363, 1549]"
TCGA-86-8055-01A-11D-2238-08,5606,[192],"[5363, 1538]"
TCGA-86-8056-01A-11D-2238-08,5607,[0],"[5363, 1607]"
TCGA-86-8073-01A-11D-2238-08,5608,[0],"[5363, 1549]"
TCGA-86-8074-01A-11D-2238-08,5609,[16],"[5363, 1538]"
TCGA-86-8075-01A-11D-2238-08,5610,[0],"[5363, 1547]"
TCGA-86-8278-01A-11D-2284-08,5611,[0],"[5363, 1607]"
TCGA-86-8279-01A-11D-2284-08,5612,[128],"[5363, 1549]"
TCGA-86-8280-01A-11D-2284-08,5613,[136],"[5363, 1538]"
TCGA-86-8358-01A-11D-2323-08,5614,[0],"[5363, 1549]"
TCGA-86-8359-01A-11D-2323-08,5615,[208],"[5363, 1549]"
TCGA-86-8585-01A-11D-2393-08,5616,[64],"[5363, 1549]"
TCGA-86-8668-01A-11D-2393-08,5617,[221],"[5363, 1538]"
TCGA-86-8669-01A-11D-2393-08,5618,[192],"[5363, 1549]"
TCGA-86-8671-01A-11D-2393-08,5619,[8],"[5363, 1538]"
TCGA-86-8673-01A-11D-2393-08,5620,[0],"[5363, 1549]"
TCGA-86-8674-01A-21D-2393-08,5621,[64],"[5363, 1549]"
TCGA-86-A4P7-01A-11D-A24P-08,5622,[32],"[5363, 1607]"
TCGA-91-6829-01A-21D-1855-08,5623,[128],"[5363, 1549]"
TCGA-91-6831-01A-11D-1855-08,5624,[0],"[5363, 1549]"
TCGA-91-6849-01A-11D-1945-08,5625,[192],"[5363, 1549]"
TCGA-91-8496-01A-11D-2393-08,5626,[20],"[5363, 1538]"
TCGA-91-A4BC-01A-11D-A24D-08,5627,[0],"[5363, 1549]"
TCGA-91-A4BD-01A-11D-A24D-08,5628,[194],"[5363, 1547]"
TCGA-93-7347-01A-11D-2184-08,5629,[96],"[5363, 1549]"
TCGA-93-8067-01A-11D-2284-08,5630,[0],"[5363, 1607]"
TCGA-93-A4JN-01A-11D-A24P-08,5631,[88],"[5363, 1538]"
TCGA-93-A4JO-01A-21D-A24P-08,5632,[212],"[5363, 1538]"
TCGA-93-A4JP-01A-11D-A24P-08,5633,[180],"[5363, 1538]"
TCGA-93-A4JQ-01A-11D-A24P-08,5634,[16],"[5363, 1607]"
TCGA-95-7039-01A-11D-1945-08,5635,[0],"[5363, 1549]"
TCGA-95-7043-01A-11D-1945-08,5636,[0],"[5363, 1549]"
TCGA-95-7562-01A-11D-2238-08,5637,[0],"[5363, 1549]"
TCGA-95-7944-01A-11D-2184-08,5638,[128],"[5363, 1607]"
TCGA-95-7947-01A-11D-2184-08,5639,[0],"[5363, 1607]"
TCGA-95-7948-01A-11D-2184-08,5640,[80],"[5363, 1607]"
TCGA-95-8494-01A-11D-2323-08,5641,[176],"[5363, 1607]"
TCGA-95-A4VK-01A-11D-A25L-08,5642,[64],"[5363, 1549]"
TCGA-95-A4VN-01A-11D-A25L-08,5643,[0],"[5363, 1549]"
TCGA-95-A4VP-01A-21D-A25L-08,5644,[192],"[5363, 1549]"
TCGA-97-7546-01A-11D-2036-08,5645,[0],"[5363, 1549]"
TCGA-97-7554-01A-11D-2036-08,5646,[128],"[5363, 1549]"
TCGA-97-7938-01A-11D-2167-08,5647,[0],"[5363, 1549]"
TCGA-97-7941-01A-11D-2184-08,5648,[96],"[5363, 1549]"
TCGA-97-8172-01A-11D-2284-08,5649,[0],"[5363, 1549]"
TCGA-97-8175-01A-11D-2284-08,5650,[8],"[5363, 1538]"
TCGA-97-8177-01A-11D-2284-08,5651,[32],"[5363, 1538]"
TCGA-97-8179-01A-11D-2284-08,5652,[16],"[5363, 1549]"
TCGA-97-8547-01A-11D-2393-08,5653,[180],"[5363, 1538]"
TCGA-97-A4LX-01A-11D-A24P-08,5654,[0],"[5363, 1549]"
TCGA-97-A4M0-01A-11D-A24P-08,5655,[0],"[5363, 1549]"
TCGA-97-A4M1-01A-11D-A24P-08,5656,[208],"[5363, 1571]"
TCGA-97-A4M3-01A-11D-A24P-08,5657,[128],"[5363, 1549]"
TCGA-97-A4M5-01A-11D-A24P-08,5658,[64],"[5363, 1607]"
TCGA-97-A4M6-01A-11D-A24P-08,5659,[28],"[5363, 1547]"
TCGA-97-A4M7-01A-11D-A24P-08,5660,[64],"[5363, 1549]"
TCGA-99-7458-01A-11D-2036-08,5661,[0],"[5363, 1549]"
TCGA-99-8028-01A-11D-2238-08,5662,[0],"[5363, 1549]"
TCGA-99-8032-01A-11D-2238-08,5663,[0],"[5363, 1549]"
TCGA-99-AA5R-01A-11D-A397-08,5664,[132],"[5363, 1549]"
TCGA-J2-8192-01A-11D-2238-08,5665,[132],"[5363, 1538]"
TCGA-J2-8194-01A-11D-2238-08,5666,[0],"[5363, 1549]"
TCGA-J2-A4AD-01A-11D-A24D-08,5667,[0],"[5363, 1607]"
TCGA-J2-A4AE-01A-21D-A24D-08,5668,[136],"[5363, 1538]"
TCGA-L4-A4E5-01A-11D-A24P-08,5669,[0],"[5363, 1549]"
TCGA-L4-A4E6-01A-11D-A24D-08,5670,[136],"[5363, 1547]"
TCGA-L9-A443-01A-12D-A24D-08,5671,[64],"[5363, 1549]"
TCGA-L9-A444-01A-21D-A24D-08,5672,[0],"[5363, 1549]"
TCGA-L9-A50W-01A-12D-A397-08,5673,[0],"[5363, 1538]"
TCGA-L9-A5IP-01A-21D-A397-08,5674,[0],"[5363, 1549]"
TCGA-L9-A7SV-01A-11D-A397-08,5675,[0],"[5363, 1549]"
